lesson_no,question_no,type,question,correct_letters,correct_answers,option_a,option_b,option_c,option_d
"7","25","single","Chỉ ra điểm khác biệt giữa kiểm tra phản hồi và kiểm tra dự báo trong công tác quản lý?","D","D.Kiểm tra phản hồi dựa trên đầu ra, còn kiểm tra dự báo tập trung vào đầu vào.","A.Kiểm tra phản hồi chỉ dùng cho mục tiêu ngân hạn, kiểm tra dự báo áp dụng cho dài hạn.","B.Kiểm tra phản hồi và kiểm tra dự báo đều không phù hợp trong các hệ thống phức tạp.","C.Kiểm tra phản hồi loại bỏ sai lệch ngay lập tức, còn kiểm tra dự báo không có tính linh hoạt.","D.Kiểm tra phản hồi dựa trên đầu ra, còn kiểm tra dự báo tập trung vào đầu vào."
"7","26","single","Chỉ ra các yêu cầu cơ bản để hoạt động điều chỉnh trong kiểm tra đạt hiệu quả? A.Chỉ thực hiện điều chính khi có thay đổi lớn trong mục tiêu tổ chức hoặc kế hoạch dài hạn","D","D.Thực hiện điều chỉnh nhanh chóng, kịp thời và đảm bảo mức độ phù hợp với sai lệch","B.Dựa vào các công cụ đo lường phức tạp và tập trung vào tiêu chuẩn định tính để cải thiện chính xác","C.Chú trọng hoàn toàn vào mục tiêu dài hạn, bỏ qua các yếu tố ngắn hạn để","tiết kiệm thời gian","D.Thực hiện điều chỉnh nhanh chóng, kịp thời và đảm bảo mức độ phù hợp với sai lệch"
"7","27","single","Tóm tắt vai trò chính của ngân sách lợi nhuận trong hệ thống quản lý tài chính?","D","D.Hỗ trợ lập kế hoạch, đánh giá khả năng đạt mục tiêu tài chính và điều chỉnh chiến lược","A.Đảm bảo sự cân đối giữa doanh thu và chi phí để tối ưu hóa hoạt động kinh doanh","B.Tập trung vào việc duy trì nguồn vốn lưu động cho các khoản chỉ ngân hạn","C.Theo dõi biến động tài chính để tăng cường thu hút đầu tư từ bên ngoài","D.Hỗ trợ lập kế hoạch, đánh giá khả năng đạt mục tiêu tài chính và điều chỉnh chiến lược"
"7","28","single","Chỉ ra vai trò của số liệu thống kê trong phương pháp kiểm tra truyền thống?","C","C.Cung cấp dữ liệu thực tế và hỗ trợ phân tích xu hướng tương lai một cách chính xác","A.Loại bỏ các yếu tố không cần thiết trong quá trình kiểm tra","B.Đưa ra các giải pháp thay thế dựa trên cảm tính","C.Cung cấp dữ liệu thực tế và hỗ trợ phân tích xu hướng tương lai một cách chính xác","D.Giảm thiểu chi phí kiểm tra so với các phương pháp hiện đại"
"7","29","single","Xác định vai trò quan trọng của kiểm tra định kỳ trong quá trình quản lý doanh nghiệp?","B","B.Theo dõi và đánh giá kết quả hoạt động theo từng giai đoạn để điều chỉnh kịp thời.","A.Đánh giá hiệu suất tổng thể của toàn bộ tổ chức một lần duy nhất.","B.Theo dõi và đánh giá kết quả hoạt động theo từng giai đoạn để điều chỉnh kịp thời.","C.Chỉ tập trung vào việc phát hiện sai phạm tài chính của doanh nghiệp.","D.Giảm thiểu hoàn toàn nhu cầu kiểm tra liên tục trong tổ chức."
"7","30","single","Tại sao kiểm tra định kỳ lại quan trọng trong việc giám sát hoạt động doanh nghiệp? A.Giúp đảm bảo tiến độ thực hiện kế hoạch và phát hiện sai lệch theo từng","A","giai đoạn.","giai đoạn.","B.Chỉ áp dụng đối với các công ty có quy mô lớn.","C.Loại bỏ hoàn toàn sự cần thiết của các phương pháp kiểm tra khác.","D.Tập trung vào đánh giá nhân sự thay vì hiệu suất hoạt động."
"8","1","single","Liệt kê những thành tố cơ bản của quá trình truyền đạt thông tin? A.Người truyền đạt, mã hóa, thông điệp, kênh, giải mã, người tiếp nhận, thông tin phản hồi, tiếng ồn*","A","B.Người truyền đạt, phương tiện, công nghệ thông tin, giải thích, thông tin phản hồi","B.Người truyền đạt, phương tiện, công nghệ thông tin, giải thích, thông tin phản hồi","C.Người quản lý, người dưới quyền, thông tin phản hồi, phương tiện truyền","đạt","D.Tiếp nhận thông tin, mã hóa, giải thích, kênh truyền đạt, phản hồi"
"8","2","single","Phân biệt khái niệm ""truyền đạt thông tin” và “truyền thông” dựa trên ý nghĩa chính của chúng?","A","A.Truyền đạt thông tin là việc truyền đi những thông tin và sự hiểu biết chung bằng cách sử dụng những ký hiệu. Truyền thông là một phương tiện để trao đổi và chia sẻ các ý tưởng,các giá trị, các sự kiện, các mong muốn giữa người gửi và người nhận.","A.Truyền đạt thông tin là việc truyền đi những thông tin và sự hiểu biết chung bằng cách sử dụng những ký hiệu. Truyền thông là một phương tiện để trao đổi và chia sẻ các ý tưởng,các giá trị, các sự kiện, các mong muốn giữa người gửi và người nhận.","B.Truyền đạt thông tin và truyền thông đều mang nghĩa giống nhau.","C.Truyền đạt thông tin chỉ sử dụng ngôn ngữ, còn truyền thông sử dụng cá phi ngôn ngữ.","D.Truyền thông chỉ thực hiện trong quản trị, còn truyền đạt thông tin áp dụng mọi nơi"
"8","3","single","So sánh giải mã và mã hóa trong quá trình truyền thông? A.Cả hai chỉ áp dụng trong truyền đạt thông tin phi ngôn ngữ.","B","điệp đã nhận.","B.Mã hóa là dịch ý tưởng thành thông điệp, còn giải mã là giải thích thông","điệp đã nhận.","C.Mã hóa liên quan đến người nhận, còn giải mã thuộc về người truyền đạt","D.Giải mã xảy ra trước mã hóa trong quá trình truyền thông."
"8","4","single","Giải thích ""tiếng ồn"" ảnh hưởng đến quá trình truyền thông như thế nào?","C","C.Tiếng ồn làm gián đoạn và méo mó thông điệp truyền đạt.","A.Tiếng ồn chỉ ảnh hưởng đến người tiếp nhận thông tin.","B.Tiếng ồn giúp làm rõ hơn thông tin được gửi đi.","C.Tiếng ồn làm gián đoạn và méo mó thông điệp truyền đạt.","D.Tiếng ồn không có tác động đáng kể đến quá trình truyền thông."
"8","5","single","Phân tích tác động của công nghệ thông tin đến truyền đạt thông tin trong tổ chức?","C","C.Công nghệ thông tin giúp tăng tốc độ và phạm vi truyền tải thông tin.","A.Công nghệ thông tin chỉ có vai trò lưu trữ thông tin.","B.Công nghệ thông tin thay thế hoàn toàn giao tiếp truyền thống.","C.Công nghệ thông tin giúp tăng tốc độ và phạm vi truyền tải thông tin.","D.Công nghệ thông tin làm giảm nhu cầu giao tiếp giữa các cá nhân."
"8","6","single","So sánh truyền đạt thông tin ngang với truyền đạt thông tin xuống dưới? A.Thông tin ngang thường mang tính chính sách, còn thông tin xuống dưới là thông tin phản hồi. B.Thông tin ngang được thực hiện bởi nhân viên cấp thấp hơn cấp quản lý.","D","dưới từ cấp trên đến cấp dưới.","C.Thông tin ngang chủ yếu mang tính chỉ thị công việc, còn thông tin xuống","dưới không có mục đích rõ ràng.","D.Thông tin ngang diễn ra giữa các bộ phận ngang cấp, còn thông tin xuống","dưới từ cấp trên đến cấp dưới."
"8","7","single","Giải thích tình huống nào cần sử dụng kênh truyền đạt thông tin chéo trong tổ chức? A.Khi các thành viên không thể trao đổi thông tin hiệu quả qua các kênh","A","thông thường","thông thường","B.Khi nhân viên phản hồi ý kiến thông qua thùng thư góp ý.","C.Khi hai phòng ban ngang cấp phối hợp làm việc.","D.Khi cấp trên ra chỉ thị công việc cho cấp dưới."
"8","8","single","Chỉ ra sự khác biệt giữa truyền đạt thông tin lên trên và thông tin xuống dưới trong tổ chức? A.Thông tin lên trên chỉ bao gồm các chỉ thị, còn thông tin xuống dưới là báo cáo.","B","C.Thông tin lên trên phản ánh ý kiến từ cấp dưới, còn thông tin xuống dưới là chỉ thị từ cấp trên.","B.Thông tin lên trên và xuống dưới đều tập trung vào việc trao đổi ngân sách.","C.Thông tin lên trên phản ánh ý kiến từ cấp dưới, còn thông tin xuống dưới là chỉ thị từ cấp trên.","D.Thông tin lên trên ít quan trọng hơn vì nó chỉ phản ánh công việc đã hoàn","thành."
"8","9","single","Nếu bạn là trưởng phòng nhân sự, bạn cần thông báo chính sách nghỉ phép mới cho toàn bộ nhân viên. Phương pháp nào đảm bảo truyền đạt thông tin xuống dưới hiệu quả nhất?","C","C.Gửi email chi tiết kèm văn bản chính sách và tổ chức buổi họp giải thích.","A.Dán bản thông báo chính sách trên bảng tin tại văn phòng công ty.","B.Ủy quyền cho quản lý các bộ phận tự giải thích chính sách theo cách của họ.","C.Gửi email chi tiết kèm văn bản chính sách và tổ chức buổi họp giải thích.","D.Chỉ gửi tin nhắn thông báo ngắn gọn qua nhóm chat nội bộ."
"8","10","single","Nhận biết đặc điểm chính của phong cách giao tiếp cân bằng trong mô hình phong cách quản trị? A.Sử dụng cân bằng giữa phơi bày và thông tin phản hồi để mở rộng miền vũ đài.*","A","B.Không sử dụng phơi bày cũng như thông tin phản hồi, làm gia tăng miền không biết.","B.Không sử dụng phơi bày cũng như thông tin phản hồi, làm gia tăng miền không biết.","C.Phụ thuộc hoàn toàn vào thông tin phản hồi từ cấp dưới nhưng không phơi bày ý kiến bản thân.","D.Chỉ tập trung vào phơi bày và bỏ qua thông tin phản hồi, làm mở rộng","điểm mù."
"8","11","single","Chỉ ra điểm khác biệt giữa ""điểm mù"" và ""mặt ngoài"" trong mô hình các miền thông tin?","B","B.""Điểm mù"" là người khác biết còn bản thân không biết; ""mặt ngoài"" là bản thân biết còn người khác không biết.","A.""Điểm mù"" chỉ tập trung vào người truyền đạt thông tin.","B.""Điểm mù"" là người khác biết còn bản thân không biết; ""mặt ngoài"" là bản thân biết còn người khác không biết.","C.""Điểm mù"" và ""mặt ngoài"" đều là thông tin hai bên không biết.","D.""Mặt ngoài"" là do cả hai bên đều không hiểu rõ thông tin"
"8","12","single","Giải thích phương pháp phơi bày giúp cải thiện trao đổi thông tin như thế nào?","B","B.Bằng cách chia sẻ cởi mở và chân thành để thu hẹp ""mặt ngoài"".","A.Bằng cách yêu cầu người khác phản hồi lại thông tin đã nhận.","B.Bằng cách chia sẻ cởi mở và chân thành để thu hẹp ""mặt ngoài"".","C.Bằng cách tập trung vào việc thu hẹp miền ""không biết"".","D.Bằng cách sử dụng kênh truyền đạt thông tin chính thức trong tổ chức"
"8","13","single","Làm rõ tại sao ""nhận thức có chọn lọc"" lại là rào cản trong quá trình truyền đạt thông tin?","A","A.Vì người nhận có xu hướng chỉ tiếp nhận thông tin phù hợp với niềm tin của mình.","A.Vì người nhận có xu hướng chỉ tiếp nhận thông tin phù hợp với niềm tin của mình.","B.Vì người nhận không có khả năng giải mã thông điệp.","C.Vì người truyền đạt sử dụng ngôn ngữ quá phức tạp.","D.Vì thông tin được truyền đi quá nhanh và không rõ ràng."
"8","14","single","Phân biệt giữa ""đơn giản hóa ngôn ngữ"" và ""lắng nghe hiệu quả"" trong việc cải thiện truyền đạt thông tin A.""Đơn giản hóa ngôn ngữ"" chỉ áp dụng khi thông tin truyền đạt bằng văn","B","B.""Đơn giản hóa ngôn ngữ giúp người nhận hiểu rõ thông điệp; ""lắng nghe hiệu quả"" giúp người truyền đạt hiểu phản hồi từ người nhận.","bản; ""lắng nghe hiệu quả"" áp dụng trong trao đổi trực tiếp.","B.""Đơn giản hóa ngôn ngữ giúp người nhận hiểu rõ thông điệp; ""lắng nghe hiệu quả"" giúp người truyền đạt hiểu phản hồi từ người nhận.","C.""Đơn giản hóa ngôn ngữ"" tập trung vào người truyền đạt; ""lắng nghe hiệu quả"" chỉ tập trung vào người nhận.","D.Cả hai đều không ảnh hưởng đến quá trình mã hóa và giải mã thông tin."
"8","15","single","Trong một buổi trình bày ý tưởng, bạn nhận thấy một số đồng nghiệp tỏ ra bối rối và không tiếp nhận được ý chính của bạn. Biện pháp nào dưới đây giúp cải thiện tình hình? A.Lặp lại toàn bộ nội dung trình bày với tốc độ nói chậm hơn để mọi người theo kịp.","A","B.Tạm dừng trình bày và khuyến khích đồng nghiệp đặt câu hỏi để xác định phần nào họ chưa rõ.","B.Tạm dừng trình bày và khuyến khích đồng nghiệp đặt câu hỏi để xác định phần nào họ chưa rõ.","C.Đưa ra tài liệu bằng văn bản sau cuộc họp và yêu cầu mọi người tự đọc lại","để nắm bắt thông tin.","D.Tiếp tục trình bày nhưng tóm tắt ngắn gọn cuối buổi để tiết kiệm thời gian."
"8","16","single","Phân biệt vai trò của ""người truyền đạt"" và ""người tiếp nhận"" trong quá trình truyền thông?","C","C.Người truyền đạt gửi thông tin, còn người tiếp nhận giải mã và phản hồi thông tin.","A.Người tiếp nhận chỉ giải thích ý tưởng mà không cần phản hồi","B.Người truyền đạt quyết định tất cả nội dung, người tiếp nhận chỉ nghe.","C.Người truyền đạt gửi thông tin, còn người tiếp nhận giải mã và phản hồi thông tin.","D.Người tiếp nhận và người truyền đạt luôn trao đổi đồng thời."
"8","17","single","Giải thích vai trò của Internet trong việc thay đổi cách giao tiếp giữa các tổ chức?","B","B.Internet giúp chia sẻ thông tin nhanh chóng trên phạm vi toàn cầu.","A.Internet hạn chế khả năng phản hồi thông tin giữa các cá nhân.","B.Internet giúp chia sẻ thông tin nhanh chóng trên phạm vi toàn cầu.","C.Internet làm giảm khả năng tương tác của các nhóm làm việc.","D.Internet chỉ dùng để gửi thư điện tử trong tổ chức."
"8","18","single","Giải thích tại sao truyền đạt thông tin xuống dưới có thể gây căng thẳng trong tổ chức?","A","A.Vì thông tin truyền xuống đôi khi không đầy đủ hoặc thiếu chính xác.","A.Vì thông tin truyền xuống đôi khi không đầy đủ hoặc thiếu chính xác.","B.Vì chỉ những nhà quản trị mới tham gia vào quá trình này.","C.Vì người nhận không thể phản hồi lại thông tin đó.","D.Vì thông tin truyền xuống chỉ bao gồm các chỉ thị công việc."
"8","19","single","Xác định miền thông tin nào thuận lợi nhất cho việc trao đổi thông tin giữa các cá nhân?","B","B.Miền vũ đài","A.Miền không biết","B.Miền vũ đài","C.Miền mặt ngoài","D.Miền điểm mù"
"8","20","single","Giải thích tại sao ""miền vũ đài"" lại là miền thuận lợi nhất trong trao đổi thông tin giữa các cá nhân?","D","D.Vì cả hai bên đều biết và chia sẻ thông tin cần thiết.","A.Vì nó giúp giảm thiểu thời gian trao đổi thông tin.","B.Vì nó chỉ tập trung vào thông tin của một bên.","C.Vì bản thân không biết nhưng người khác biết thông tin.","D.Vì cả hai bên đều biết và chia sẻ thông tin cần thiết."
"8","21","single","So sánh phương pháp phơi bày và phương pháp phản hồi trong việc cải thiện truyền đạt thông tin?","C","C.Phơi bày là chủ động chia sẻ thông tin; phản hồi là thu nhận ý kiến từ người khác.","A.Phơi bày chỉ áp dụng khi trao đổi thông tin một chiều; phản hồi là khi thông tin hai chiều.","B.Phơi bày giúp mở rộng ""điểm mù""; phản hồi giúp mở rộng ""mặt ngoài"".","C.Phơi bày là chủ động chia sẻ thông tin; phản hồi là thu nhận ý kiến từ người khác.","D.Phơi bày và phản hồi đều giúp mở rộng miền ""không biết""."
"8","22","single","Định nghĩa truyền đạt thông tin là gì?","A","A.Là việc truyền đi thông tin và sự hiểu biết chung bằng cách sử dụng các ký hiệu.","A.Là việc truyền đi thông tin và sự hiểu biết chung bằng cách sử dụng các ký hiệu.","B.Là phản hồi thông tin nhận được từ người gửi.","C.Là quá trình giải mã các thông điệp từ người gửi.","D.Là việc lựa chọn kênh truyền thông phù hợp."
"8","23","single","Phân tích vai trò của ""kênh truyền thông"" trong quá trình truyền đạt thông tin?","B","B.Kênh là phương tiện giúp thông điệp được truyền tải từ người gửi đến người nhận.","A.Kênh chỉ quan trọng trong truyền thông nội bộ.","B.Kênh là phương tiện giúp thông điệp được truyền tải từ người gửi đến người nhận.","C.Kênh truyền thông thay thế hoàn toàn vai trò của người truyền đạt.","D.Kênh đảm bảo nội dung thông tin luôn chính xác."
"8","24","single","Chỉ ra mục đích chính của việc truyền đạt thông tin lên trên trong tổ chức?","D","D.Để cấp trên hiểu được ý kiến, phản hồi và khó khăn của nhân viên.","A.Để cấp trên giao thêm trách nhiệm cho người lao động.","B.Để nhân viên thực hiện các chỉ thị công việc từ cấp trên.","C.Để các phòng ban chia sẻ thông tin ngân sách.","D.Để cấp trên hiểu được ý kiến, phản hồi và khó khăn của nhân viên."
"8","25","single","Giải thích hậu quả của việc truyền đạt thông tin xuống dưới không đầy đủ trong tổ chức?","C","C.Nhân viên có thể cảm thấy căng thẳng và hiểu sai mục tiêu công việc.","A.Các bộ phận sẽ tự động tìm ra giải pháp thay thế phù hợp.","B.Thông tin giữa các phòng ban sẽ diễn ra suôn sẻ hơn.","C.Nhân viên có thể cảm thấy căng thẳng và hiểu sai mục tiêu công việc.","D.Nhân viên sẽ không cần phản hồi lại thông tin từ cấp trên."
"8","26","single","Chỉ ra lý do tại sao phong cách giao tiếp của nhà quản trị lại có vai trò quan trọng trong việc nâng cao hiệu quả trao đổi thông tin trong tổ chức? A.Phong cách giao tiếp quyết định cách thức mà nhà quản trị truyền đạt và tiếp nhận thông tin hiệu quả.*","A","B.Phong cách giao tiếp giúp hạn chế hoàn toàn các rào cản trong truyền đạt thông tin.","B.Phong cách giao tiếp giúp hạn chế hoàn toàn các rào cản trong truyền đạt thông tin.","C.Phong cách giao tiếp giúp nhà quản trị thể hiện quyền lực và tầm quan trọng của mình.","D.Phong cách giao tiếp chỉ tập trung vào việc nhận thông tin phản hồi từ cấp","dưới."
"8","27","single","Nhận xét vai trò của đội ngũ chuyên gia trong việc truyền đạt thông tin xuống dưới?","A","A.Đội ngũ chuyên gia giúp giải thích kế hoạch và chương trình từ cấp trên cho nhân viên.","A.Đội ngũ chuyên gia giúp giải thích kế hoạch và chương trình từ cấp trên cho nhân viên.","B.Đội ngũ chuyên gia giúp cải thiện các kênh truyền thông ngang.","C.Đội ngũ chuyên gia chỉ tập trung vào việc phân bố ngân sách quảng cáo.","D.Đội ngũ chuyên gia đưa ra các ý kiến phản hồi từ cấp dưới lên trên."
"8","28","single","Giải thích ý nghĩa của “mã hóa” trong truyền đạt thông tin?","B","B.Chuyển thông tin thành dạng ký hiệu để người nhận có thể hiểu","A.Đảm bảo rằng người nhận phản hồi thông tin chính xác","B.Chuyển thông tin thành dạng ký hiệu để người nhận có thể hiểu","C.Phân loại thông tin theo mức độ quan trọng","D.Chọn phương tiện giao tiếp phù hợp để truyền tải thông điệp"
"8","29","single","Trước khi tham gia thương lượng, nhà quản trị cần làm gì để cải thiện việc trao đổi thông tin?","B","B.Hiểu rõ nhu cầu và quan điểm của phía bên kia","A.Chỉ tập trung vào quan điểm của mình","B.Hiểu rõ nhu cầu và quan điểm của phía bên kia","C.Không cần quan tâm đến phía bên kia","D.Thương lượng ngay mà không cần chuẩn bị"
"8","30","single","Trong chiến lược ""người tốt/người xấu"", vai trò của người xấu là gì?","C","C.Bảo vệ những quan điểm không phù hợp với người tốt","A.Đưa ra quan điểm hợp lý để dễ dàng đạt thỏa thuận","B.Không tham gia vào quá trình thương lượng","C.Bảo vệ những quan điểm không phù hợp với người tốt","D.Nhượng bộ hoàn toàn để đạt được thỏa thuận"
"9","1","single","Nhận biết khái niệm quyết định quản trị? A.Quá trình giám sát hoạt động của tổ chức trong dài hạn.","D","án thay thế.","B.Việc triển khai mô hình kinh doanh sau khi đã thực hiện khảo sát.","C.Quá trình kiểm tra và đánh giá kết quả thực hiện của tổ chức.","D.Phương thức lựa chọn một giải pháp để giải quyết vấn đề từ các phương","án thay thế."
"9","2","single","Giải thích tại sao quyết định quản trị được xem là hành vi sáng tạo của chủ thể quản trị? A.Vì quyết định quản trị nhằm lựa chọn giải pháp thích hợp từ các phương","A","án thay thế để giải quyết vấn đề.","án thay thế để giải quyết vấn đề.","B.Vì quyết định quản trị chỉ liên quan đến các hoạt động hàng ngày của tổ chức.","C.Vì quyết định quản trị dựa trên sự phỏng đoán không có căn cứ khoa học.","D.Vì quyết định quản trị chỉ thực hiện các nhiệm vụ được giao một cách máy móc."
"9","3","single","Phân biệt quyết định chiến lược và quyết định tác nghiệp qua phạm vi ảnh hưởng của chúng? A.Quyết định chiến lược tập trung vào các hoạt động nghiệp vụ hằng ngày, quyết định tác nghiệp định hướng phát triển hệ thống dài hạn.","D","định tác nghiệp chỉ điều chỉnh hoạt động hàng ngày.","B.Quyết định tác nghiệp thường mang tính chất pháp lệnh cao hơn quyết định chiến lược.","C.Quyết định tác nghiệp ảnh hưởng toàn bộ tổ chức; quyết định chiến lược chỉ tác động đến một bộ phận nhỏ.","D.Quyết định chiến lược có tầm ảnh hưởng lâu dài đến toàn hệ thống; quyết","định tác nghiệp chỉ điều chỉnh hoạt động hàng ngày."
"9","4","single","Giải thích tại sao phương pháp phân tích yếu tố hạn chế được sử dụng để đánh giá các phương án?","B","B.Vì nó giúp tập trung giải quyết các yếu tố cản trở chính để đạt mục tiêu.","A.Vì nó chỉ xem xét các yếu tố định lượng có thể đo được.","B.Vì nó giúp tập trung giải quyết các yếu tố cản trở chính để đạt mục tiêu.","C.Vì nó tạo ra nhiều phương án thay thế nhanh chóng hơn.","D.Vì nó giúp nhà quản trị loại bỏ hoàn toàn mọi rủi ro trong phương án"
"9","5","single","Tại sao việc đánh giá các phương án trước khi lựa chọn phương án cuối cùng lại quan trọng? A.Vì đánh giá các phương án giúp xác định phương án hiệu quả nhất dựa trên tiêu chuẩn cụ thể.*","A","B.Vì đánh giá các phương án đảm bảo tính pháp lý của quyết định.","B.Vì đánh giá các phương án đảm bảo tính pháp lý của quyết định.","C.Vì đánh giá các phương án loại bỏ tất cả các yếu tố định tính ra khỏi quyết","định.","D.Vì đánh giá các phương án giúp phát hiện mọi sai sót trong quá trình ra quyết định."
"9","6","single","Một doanh nghiệp gặp tình trạng khách hàng phàn nàn về chất lượng dịch vụ. Nhà quản trị cần làm gì trước tiên để xác định đúng vấn đề?","B","B.Thu thập thông tin phản hồi từ khách hàng và phân tích nguyên nhân gốc rễ.","A.Thay đổi toàn bộ quy trình dịch vụ ngay lập tức mà không xem xét tính khả thi.","B.Thu thập thông tin phản hồi từ khách hàng và phân tích nguyên nhân gốc rễ.","C.Tăng cường đào tạo nhân viên mà không cần đánh giá nguyên nhân.","D.Đưa ra ngay giải pháp giảm giá dịch vụ để giữ chân khách hàng."
"9","7","single","Xác định đặc điểm của ra quyết định trong điều kiện chắc chắn?","C","C.Nhà quản trị biết rõ các giải pháp và hậu quả của chúng.","A.Nhà quản trị chỉ dựa vào phỏng đoán để lựa chọn phương án.","B.Nhà quản trị không thể kiểm soát các biến cố xảy ra.","C.Nhà quản trị biết rõ các giải pháp và hậu quả của chúng.","D.Nhà quản trị không có thông tin đầy đủ về giải pháp."
"9","8","single","Giải thích tại sao việc ra quyết định trong điều kiện chắc chắn lại dễ thực hiện hơn so với các điều kiện khác?","D","D.Vì nhà quản trị có đầy đủ thông tin, các giải pháp và hậu quả đều rõ ràng.","A.Vì nhà quản trị chỉ cần dựa vào kinh nghiệm để chọn giải pháp phù hợp.","B.Vì nhà quản trị không cần thu thập thêm thông tin để dự đoán kết quả.","C.Vì nhà quản trị không cần tính toán xác suất xảy ra của các trạng thái thị trường.","D.Vì nhà quản trị có đầy đủ thông tin, các giải pháp và hậu quả đều rõ ràng."
"9","9","single","Trình bày lý do tại sao các kết quả của các phương án trong điều kiện chắc chắn lại dễ dàng dự đoán?","B","B.Vì nhà quản trị có đầy đủ thông tin về các phương án và kết quả, không có yếu tố bất ngờ.","A.Vì nhà quản trị chỉ cần dựa vào cảm giác để đưa ra quyết định cuối cùng.","B.Vì nhà quản trị có đầy đủ thông tin về các phương án và kết quả, không có yếu tố bất ngờ.","C.Vì các phương án đã được đánh giá qua nhiều lần thử nghiệm trong quá khứ.","D.Vì các phương án đều có xác suất thành công cao và không cần phân tích sâu."
"9","10","single","Xác định yếu tố chính trong việc ra quyết định cá nhân?","B","B.Kinh nghiệm và kiến thức cá nhân của nhà quản trị.","A.Các cuộc thảo luận tập thể.","B.Kinh nghiệm và kiến thức cá nhân của nhà quản trị.","C.Các quy trình và thủ tục trong tổ chức.","D.Các quyết định từ các bộ phận khác trong tổ chức."
"9","11","single","Giải thích lý do tại sao việc ra quyết định cá nhân thường được áp dụng trong những vấn đề không quá phức tạp?","D","D.Vì các phương pháp giải quyết vấn đề đã rõ ràng và không cần phân tích nhiều.","A.Vì nhà quản trị có thể giải quyết vấn đề mà không cần tham khảo ý kiến của người khác.","B.Vì ra quyết định cá nhân luôn nhanh chóng và hiệu quả trong mọi tình huống.","C.Vì ra quyết định cá nhân giúp tiết kiệm thời gian và chi phí trong việc giải quyết vấn đề.","D.Vì các phương pháp giải quyết vấn đề đã rõ ràng và không cần phân tích nhiều."
"9","12","single","So sánh ưu điểm của ra quyết định cá nhân và ra quyết định tập thể về sự nhanh chóng và hiệu quả? A.Ra quyết định cá nhân tốn nhiều thời gian hơn vì cần sự đồng thuận từ các thành viên.","A","B.Ra quyết định cá nhân nhanh chóng hơn, nhưng thiếu sự tham gia của tập thể để đưa ra quyết định hiệu quả hơn.","B.Ra quyết định cá nhân nhanh chóng hơn, nhưng thiếu sự tham gia của tập thể để đưa ra quyết định hiệu quả hơn.","C.Ra quyết định tập thể nhanh chóng hơn vì tất cả các thành viên đều đồng ý với quyết định cuối cùng.","D.Ra quyết định cá nhân và ra quyết định tập thể đều mất nhiều thời gian","như nhau để đạt được kết quả."
"9","13","single","Giải thích lý do tại sao phương pháp Delphi có thể tốn thời gian nhưng vẫn hữu ích trong việc ra quyết định tập thể?","B","B.Vì các thành viên cần thời gian để đưa ra ý kiến độc lập và ẩn danh, giúp tránh sự chi phối.","A.Vì phương pháp này giúp đưa ra quyết định nhanh chóng mà không cần phải thảo luận.","B.Vì các thành viên cần thời gian để đưa ra ý kiến độc lập và ẩn danh, giúp tránh sự chi phối.","C.Vì phương pháp này không yêu cầu thu thập nhiều ý kiến từ các thành viên.","D.Vì phương pháp này loại bỏ các ý tưởng không hợp lý ngay từ ban đầu."
"9","14","single","Giải thích tại sao kỹ thuật động não thường được sử dụng để hình thành ý tưởng trong quyết định tập thể?","A","A.Vì nó tạo ra môi trường cho các ý tưởng sáng tạo mà không bị phê phán ngay lập tức.","A.Vì nó tạo ra môi trường cho các ý tưởng sáng tạo mà không bị phê phán ngay lập tức.","B.Vì nó giúp nhanh chóng thống nhất ý kiến trong nhóm mà không cần phân tích thêm.","C.Vì nó giúp các thành viên trong nhóm đưa ra quyết định mà không cần thời gian thảo luận.","D.Vì nó giúp loại bỏ các ý tưởng không cần thiết ngay từ đầu."
"9","15","single","Trong tình huống cần quyết định chiến lược cho sự phát triển lâu dài của tổ chức, bạn với vai trò là nhà quản trị quyết định sử dụng phương pháp ra quyết định tập thể. Hãy nêu cách bạn sẽ tiến hành để đảm bảo tính hiệu quả và sự đồng thuận trong nhóm? A.Dựa vào quyết định của giám đốc và chỉ hỏi ý kiến các chuyên gia bên ngoài để đưa ra quyết định cuối cùng.","A","B.Tổ chức các cuộc họp nhóm để thảo luận, sau đó yêu cầu từng thành viên viết ý kiến và lựa chọn phương án có số lượng tán thành cao nhất.","B.Tổ chức các cuộc họp nhóm để thảo luận, sau đó yêu cầu từng thành viên viết ý kiến và lựa chọn phương án có số lượng tán thành cao nhất.","C.Chỉ cho phép các thành viên lãnh đạo ra quyết định, trong khi các thành viên khác không cần tham gia vào quá trình thảo luận.","D.Mời tất cả các thành viên tham gia thảo luận tự do mà không có sự kiểm","soát, sau đó thống nhất ý kiến của nhóm."
"9","16","single","Chỉ ra sự khác biệt giữa chức năng định hướng và chức năng đảm bảo của quyết định quản trị? A.Cả hai chức năng chỉ tập trung vào việc giải quyết vấn đề tức thời.","D","D.Chức năng định hướng quy định phương hướng phát triển; chức năng đảm bảo xác định nguồn lực cần thiết.","B.Chức năng định hướng tập trung vào xác định nguồn lực cụ thể; chức","năng đảm bảo định hướng phát triển của hệ thống.","C.Chức năng đảm bảo điều chỉnh hoạt động hàng ngày, chức năng định hướng mang tính pháp lệnh.","D.Chức năng định hướng quy định phương hướng phát triển; chức năng đảm bảo xác định nguồn lực cần thiết."
